movie,speaker,utterance,srt_index,emotion,emotion_id,start_time,end_time
TinkerII,Gary,"Well, that's my cue. I'll catch you guys later.",0050,happy,3,"00:05:16,168","00:05:19,228"
TinkerII,Gary,No reason.,0055,neutral,4,"00:05:32,050","00:05:34,314"
TinkerII,Gary,Fairy Gary. Hi.,0390,neutral,4,"00:31:07,951","00:31:09,612"
TinkerII,Gary,"I know it sounds like I'm just saying it, but you really do. Really.",0394,neutral,4,"00:31:19,563","00:31:23,693"
TinkerII,Gary,"Anyway, I was wondering, can I have some extra pixie dust?",0396,others,7,"00:31:25,369","00:31:29,829"
TinkerII,Gary,"Come on, Fairy Gary. Please? Just a smidge?",0398,neutral,4,"00:31:33,577","00:31:36,876"
TinkerII,Gary,"Now, Tinker Bell, you know the rules,",0399,neutral,4,"00:31:37,514","00:31:41,041"
TinkerII,Gary,"Thank you so much, Mr. Owl.",0539,neutral,4,"00:49:09,031","00:49:10,396"
TinkerII,Gary,The fellows are making fun of my kilt again.,0541,neutral,4,"00:49:18,741","00:49:21,904"
TinkerII,Gary,Who? The guys at the depot!,0542,neutral,4,"00:49:23,079","00:49:25,445"
TinkerII,Gary,"Excuse me, Blaze.",0710,neutral,4,"01:05:50,360","01:05:51,952"
TinkerII,Gary,Indeed.,0746,happy,3,"01:08:59,048","01:09:00,208"
TinkerII,Queen,Very well.,0122,neutral,4,"00:10:14,266","00:10:15,563"
TinkerII,Queen,Agreed. Tinker Bell!,0123,neutral,4,"00:10:16,034","00:10:18,025"
TinkerII,Queen,But we can certainly come back to that later.,0127,neutral,4,"00:10:39,991","00:10:42,516"
TinkerII,Queen,Mary.,0128,neutral,4,"00:10:42,627","00:10:43,685"
TinkerII,Queen,"This year, it is the turn of the tinker fairies.",0141,happy,3,"00:11:30,408","00:11:34,003"
TinkerII,Queen,"Yes, Your Highness?",0721,neutral,4,"01:06:51,921","01:06:53,616"
TinkerII,Queen,"Yes... No, Your Highness.",0723,neutral,4,"01:06:54,924","01:06:56,915"
TinkerII,Queen,Your Highness.,0732,neutral,4,"01:07:36,032","01:07:37,499"
TinkerII,Queen,"Tinker Bell, at the beginning of the season,",0733,happy,3,"01:07:38,635","01:07:41,263"
TinkerII,Queen,"but it's ready now, Your Highness.",0737,happy,3,"01:07:51,848","01:07:54,248"
TinkerII,Queen,"Your Majesty, I've never seen this much blue pixie dust before.",0745,happy,3,"01:08:54,511","01:08:58,880"
TinkerII,Queen,"Tonight, I believe, is our finest revelry ever,",0754,neutral,4,"01:09:29,279","01:09:32,840"
TinkerII,Queen,"thanks to one very special fairy, Tinker Bell.",0755,happy,3,"01:09:33,917","01:09:37,614"
TinkerII,Terence,"Remember, one cup each. No more, no less.",0048,neutral,4,"00:04:53,278","00:04:58,045"
TinkerII,Terence,And where are you off to?,0051,neutral,4,"00:05:19,571","00:05:21,539"
TinkerII,Terence,Errands! And stuff!,0053,neutral,4,"00:05:25,711","00:05:29,647"
TinkerII,Terence,What?,0057,neutral,4,"00:05:39,525","00:05:40,583"
TinkerII,Terence,Very funny.,0058,neutral,4,"00:05:43,262","00:05:44,627"
TinkerII,Terence,Is it okay if I take this? Sure.,0060,neutral,4,"00:05:50,035","00:05:52,128"
TinkerII,Terence,"Hi, Terence.",0066,neutral,4,"00:06:28,206","00:06:29,400"
TinkerII,Terence,"So, what do you think of the Pixie Dust Express?",0072,neutral,4,"00:06:41,453","00:06:44,513"
TinkerII,Terence,"Wow. The guys are gonna love this back at the depot,",0073,neutral,4,"00:06:44,790","00:06:48,521"
TinkerII,Terence,"Hey, is that a stretchy thingy?",0075,neutral,4,"00:06:51,964","00:06:53,761"
TinkerII,Terence,Okay. Are you ready for the official test run?,0082,neutral,4,"00:07:25,330","00:07:28,299"
TinkerII,Terence,Let her rip.,0085,happy,3,"00:07:33,005","00:07:34,370"
TinkerII,Terence,I guess your guys are gonna have to wait a little longer.,0095,neutral,4,"00:08:40,806","00:08:44,333"
TinkerII,Terence,I'm impressed.,0096,happy,3,"00:08:44,943","00:08:45,932"
TinkerII,Terence,"Usually when one of your inventions doesn't work out, you overreact,",0097,happy,3,"00:08:46,044","00:08:49,673"
TinkerII,Terence,"I made it to help you, Terence. It should've worked.",0101,neutral,4,"00:08:57,522","00:09:01,481"
TinkerII,Terence,"Come on. Look, it just needs a little tinkering.",0102,neutral,4,"00:09:03,795","00:09:07,060"
TinkerII,Terence,Let's see. Who do I know who's a good tinker?,0103,neutral,4,"00:09:07,165","00:09:10,191"
TinkerII,Terence,"Or Fairy Mary, she's got a lot of experience.",0105,happy,3,"00:09:13,171","00:09:16,072"
TinkerII,Terence,"Someone's in trouble. Hey, I haven't done anything, lately.",0108,neutral,4,"00:09:22,881","00:09:26,942"
TinkerII,Terence,Tink?,0162,others,7,"00:13:06,404","00:13:07,462"
TinkerII,Terence,Hey!,0163,happy,3,"00:13:09,607","00:13:10,631"
TinkerII,Terence,Me! Me!,0169,happy,3,"00:13:26,791","00:13:28,452"
TinkerII,Terence,Not so close. Don't breathe on it. It's fragile.,0172,neutral,4,"00:13:39,637","00:13:43,164"
TinkerII,Terence,"Yeah, I know. I know all about it.",0173,neutral,4,"00:13:43,708","00:13:46,108"
TinkerII,Terence,The blue moon only rises in Pixie Hollow every eight years.,0174,neutral,4,"00:13:46,277","00:13:49,804"
TinkerII,Terence,The trajectory of the light beam's gotta match the curvature of the moonstone,0175,neutral,4,"00:13:49,914","00:13:52,940"
TinkerII,Terence,at a 90-degree angle,0176,neutral,4,"00:13:53,051","00:13:54,450"
TinkerII,Terence,"Wow, Terence! Now, how'd you know all that?",0178,happy,3,"00:13:56,654","00:13:59,782"
TinkerII,Terence,"Well, you know, every dust-keeper's gotta study dustology.",0179,neutral,4,"00:14:00,592","00:14:04,084"
TinkerII,Terence,"Hey, by the way, that new bucket-and-pulley system you made?",0183,happy,3,"00:14:11,970","00:14:15,371"
TinkerII,Terence,He's so cute. Lf you say so.,0185,neutral,4,"00:14:17,409","00:14:19,969"
TinkerII,Terence,"You know what? Maybe I can help you. You know, I'm kind of an expert on this.",0186,neutral,4,"00:14:20,845","00:14:25,111"
TinkerII,Terence,"You will? That's... That's so sweet. Hey, what are friends for?",0188,neutral,4,"00:14:28,787","00:14:33,281"
TinkerII,Terence,The best dust-keeper fairy. And the best tinker!,0191,happy,3,"00:14:38,063","00:14:40,623"
TinkerII,Terence,"Wow, Terence, how did you...",0198,happy,3,"00:15:09,561","00:15:11,654"
TinkerII,Terence,Looks good.,0201,neutral,4,"00:15:20,038","00:15:21,096"
TinkerII,Terence,"Now, remember, you get the most blue pixie dust",0202,neutral,4,"00:15:21,206","00:15:23,265"
TinkerII,Terence,Knock-knickity-knock!,0205,happy,3,"00:15:35,453","00:15:37,216"
TinkerII,Terence,"Out of bed, sleepyhead.",0206,neutral,4,"00:15:39,257","00:15:40,690"
TinkerII,Terence,You gotta keep the fire nice and hot.,0207,neutral,4,"00:15:43,595","00:15:45,620"
TinkerII,Terence,"Excuse me, Tink.",0208,neutral,4,"00:16:04,516","00:16:05,949"
TinkerII,Terence,"Yeah, you know, you should really keep that workspace clean.",0209,neutral,4,"00:16:06,050","00:16:09,747"
TinkerII,Terence,Just one more. Thank you.,0211,neutral,4,"00:16:17,529","00:16:19,224"
TinkerII,Terence,I know.,0221,neutral,4,"00:17:42,080","00:17:43,240"
TinkerII,Terence,The curvature of the moonstone. Will you please...,0226,neutral,4,"00:17:55,393","00:17:58,658"
TinkerII,Terence,Could you go out and find me something sharp?,0229,neutral,4,"00:18:14,946","00:18:17,710"
TinkerII,Terence,A sharp thingy? How about a stick?,0242,neutral,4,"00:19:07,198","00:19:09,666"
TinkerII,Terence,"Clank, don't sneak up on me like that. Did you try the cove?",0246,happy,3,"00:19:21,646","00:19:25,673"
TinkerII,Terence,"And now for the finishing touch, a spattering of silver shavings.",0252,neutral,4,"00:19:51,442","00:19:55,970"
TinkerII,Terence,Oh!,0254,neutral,4,"00:20:06,224","00:20:07,248"
TinkerII,Terence,"It is, in fact, the exact opposite of sharp.",0261,others,7,"00:20:42,260","00:20:45,161"
TinkerII,Terence,My scepter!,0264,neutral,4,"00:21:02,413","00:21:03,744"
TinkerII,Terence,"Out, Terence! Just go! What?",0266,fear,2,"00:21:10,354","00:21:13,585"
TinkerII,Terence,I was just trying to be a good friend. I... Go away! Just leave me alone!,0269,angry,0,"00:21:20,398","00:21:24,926"
TinkerII,Terence,"Find a sharp thingy. Searched high and low,",0274,angry,0,"00:22:20,758","00:22:23,659"
TinkerII,Terence,I know some rock fairies that are gonna be pretty upset.,0277,angry,0,"00:22:41,345","00:22:44,837"
TinkerII,Terence,Are you okay?,0280,angry,0,"00:22:52,790","00:22:54,223"
TinkerII,Terence,"Yeah, I'm great! Why do you ask?",0281,others,7,"00:22:54,692","00:22:57,217"
TinkerII,Terence,What happened?,0283,others,7,"00:23:04,235","00:23:05,702"
TinkerII,Terence,She exploded?,0285,others,7,"00:23:10,975","00:23:12,408"
TinkerII,Terence,"No, no, I don't mean like that.",0286,others,7,"00:23:12,877","00:23:14,572"
TinkerII,Terence,Did she turn red?,0289,others,7,"00:23:19,884","00:23:21,511"
TinkerII,Terence,Tink? Hi.,0411,neutral,4,"00:32:27,598","00:32:29,429"
TinkerII,Terence,I need some extra pixie dust.,0416,neutral,4,"00:32:45,782","00:32:47,943"
TinkerII,Terence,Yeah.,0418,neutral,4,"00:32:53,123","00:32:54,215"
TinkerII,Terence,I... I can't tell you.,0420,neutral,4,"00:32:58,195","00:33:00,891"
TinkerII,Terence,You can't tell me?,0421,angry,0,"00:33:01,598","00:33:02,997"
TinkerII,Terence,A true friend wouldn't need to know why.,0423,angry,0,"00:33:06,436","00:33:09,132"
TinkerII,Terence,"No, I...",0426,sad,5,"00:33:18,549","00:33:19,743"
TinkerII,Terence,"Great to have friends that will help you out, huh?",0525,neutral,4,"00:48:18,748","00:48:21,911"
TinkerII,Terence,I know Tink is my best friend.,0526,neutral,4,"00:48:28,591","00:48:30,786"
TinkerII,Terence,We should just forgive each other.,0527,neutral,4,"00:48:31,461","00:48:33,861"
TinkerII,Terence,Someone just needs to take the first step.,0528,neutral,4,"00:48:33,963","00:48:37,421"
TinkerII,Terence,Who?,0529,others,7,"00:48:38,034","00:48:39,058"
TinkerII,Terence,"Yeah, well, I think it should be Tink.",0530,others,7,"00:48:39,735","00:48:42,329"
TinkerII,Terence,Who? Tink.,0531,others,7,"00:48:42,605","00:48:44,835"
TinkerII,Terence,She blamed me for breaking the scepter.,0532,neutral,4,"00:48:45,374","00:48:47,968"
TinkerII,Terence,Who? Tink!,0533,neutral,4,"00:48:48,978","00:48:51,469"
TinkerII,Terence,"I know she's under a lot of pressure,",0534,others,7,"00:48:52,048","00:48:53,538"
TinkerII,Terence,but she shouldn't have treated me that way.,0535,neutral,4,"00:48:53,649","00:48:56,447"
TinkerII,Terence,She should apologize.,0536,neutral,4,"00:48:56,986","00:48:58,749"
TinkerII,Terence,Me.,0538,happy,3,"00:49:06,262","00:49:07,251"
TinkerII,Terence,"Thank you so much, Mr. Owl.",0539,neutral,4,"00:49:09,031","00:49:10,396"
TinkerII,Terence,They keep calling it a skirt.,0543,neutral,4,"00:49:25,715","00:49:27,876"
TinkerII,Terence,"Hey, Tink, it's me.",0544,neutral,4,"00:49:35,625","00:49:38,116"
TinkerII,Terence,"Look, I know you're mad at me, okay, but there's something I need to tell you.",0545,neutral,4,"00:49:39,095","00:49:43,862"
TinkerII,Terence,Tink?,0546,others,7,"00:49:45,368","00:49:46,426"
TinkerII,Terence,Anyone home?,0547,others,7,"00:49:52,742","00:49:54,107"
TinkerII,Terence,I wish we were still friends.,0638,neutral,4,"00:59:45,095","00:59:47,256"
TinkerII,Terence,I miss you so much.,0642,neutral,4,"01:00:02,546","01:00:04,241"
TinkerII,Terence,"I miss you, too. But, Tink, why...",0643,neutral,4,"01:00:05,882","01:00:08,874"
TinkerII,Terence,I was wrong. I wish you were here.,0647,happy,3,"01:00:19,062","01:00:21,860"
TinkerII,Terence,"But, I mean, really here, with me.",0649,neutral,4,"01:00:26,403","01:00:29,736"
TinkerII,Terence,"No. I mean here, Terence, right next to me.",0651,neutral,4,"01:00:33,043","01:00:36,911"
TinkerII,Terence,"I'm so sorry, Terence. I know, I was so wrong...",0654,neutral,4,"01:00:43,954","01:00:47,856"
TinkerII,Terence,"Hey, hey. I'm sorry, too.",0655,happy,3,"01:00:47,958","01:00:49,926"
TinkerII,Terence,He's been a big help in some tough spots.,0658,happy,3,"01:00:56,700","01:00:58,600"
TinkerII,Terence,"Well, it's a pleasure to meet you. How did you...",0659,neutral,4,"01:00:58,702","01:01:01,637"
TinkerII,Terence,"I flew all night and all day over the sea,",0660,neutral,4,"01:01:01,738","01:01:04,138"
TinkerII,Terence,"Terence, buy me some time. Come on, Blaze.",0674,others,7,"01:02:49,045","01:02:51,513"
TinkerII,Terence,"Yeah, it's enough. Anchors up. Aye-aye, Captain.",0684,neutral,4,"01:04:08,492","01:04:11,893"
TinkerII,Terence,Just a little bit of pixie dust up front will get this baby going.,0685,neutral,4,"01:04:13,897","01:04:17,924"
TinkerII,Terence,I guess it pays to have a dust-keeper fairy around.,0689,happy,3,"01:04:27,077","01:04:29,671"
TinkerII,Terence,"I'm telling you, we just might make it.",0690,others,7,"01:04:29,779","01:04:32,441"
TinkerII,Terence,Would you happen to have an extra moonstone?,0693,neutral,4,"01:04:40,457","01:04:43,324"
TinkerII,Terence,Terence? Right. Right.,0697,happy,3,"01:05:15,625","01:05:17,616"
TinkerII,Terence,"Wait, wait.",0742,others,7,"01:08:24,714","01:08:27,114"
Toy,Sheriff,"See you later, Woody.",0063,neutral,4,"00:04:01,366","00:04:03,823"
Toy,Sheriff,"Hey, sarge, have you seen slinky? Sir! No, sir!",0071,happy,3,"00:04:57,964","00:05:00,751"
Toy,Sheriff,"Hey, etch. Draw!",0085,others,7,"00:05:31,540","00:05:33,576"
Toy,Sheriff,Oh! Got me again.,0086,happy,3,"00:05:35,293","00:05:37,750"
Toy,Sheriff,"Got a staff meeting, you guys. Come on, let's go.",0088,neutral,4,"00:05:41,591","00:05:44,583"
Toy,Sheriff,I think I'm just coming off as annoying.,0094,neutral,4,"00:06:01,278","00:06:03,610"
Toy,Sheriff,"Oh, hey, it was, uh, nothing.",0097,happy,3,"00:06:10,036","00:06:12,778"
Toy,Sheriff,What do you say I get someone else to watch the sheep tonight?,0098,happy,3,"00:06:12,873","00:06:17,116"
Toy,Sheriff,For crying out loud. Thank you.,0106,neutral,4,"00:06:41,693","00:06:44,230"
Toy,Sheriff,"Everybody hear me? Up on the shelf, can you hear me? Great.",0108,neutral,4,"00:06:48,742","00:06:51,779"
Toy,Sheriff,Okay. First item today...,0109,neutral,4,"00:06:51,828","00:06:54,945"
Toy,Sheriff,Do we have to hold hands?,0113,neutral,4,"00:07:03,381","00:07:05,747"
Toy,Sheriff,You guys think this is a big joke.,0114,neutral,4,"00:07:05,842","00:07:08,128"
Toy,Sheriff,"All right, next. Uh, oh, yes.",0118,neutral,4,"00:07:16,394","00:07:19,352"
Toy,Sheriff,Tuesday night's plastic corrosion awareness meeting,0119,neutral,4,"00:07:19,439","00:07:22,727"
Toy,Sheriff,"was, I think, a big success.",0120,neutral,4,"00:07:22,817","00:07:25,183"
Toy,Sheriff,You're welcome.,0123,neutral,4,"00:07:29,616","00:07:30,936"
Toy,Sheriff,"Okay. Uh, oh, yes. One, uh, minor note here.",0124,neutral,4,"00:07:31,242","00:07:34,700"
Toy,Sheriff,"Well, obviously she wanted to have the party before the move.",0129,others,7,"00:07:45,215","00:07:48,958"
Toy,Sheriff,Woody has never steered us wrong before.,0134,others,7,"00:08:00,563","00:08:02,849"
Toy,Sheriff,I just don't think I could take that kind of rejection!,0137,neutral,4,"00:08:09,739","00:08:12,697"
Toy,Sheriff,"Hey, listen, no one's getting replaced.",0138,neutral,4,"00:08:12,742","00:08:15,108"
Toy,Sheriff,This is Andy we're talking about.,0139,neutral,4,"00:08:15,203","00:08:18,070"
Toy,Sheriff,It doesn't matter how much we're played with.,0140,neutral,4,"00:08:18,164","00:08:21,247"
Toy,Sheriff,"That's what we're made for, right?",0142,neutral,4,"00:08:27,674","00:08:29,665"
Toy,Sheriff,"Very good, Woody. That's using the old noodle.",0159,neutral,4,"00:09:17,807","00:09:19,798"
Toy,Sheriff,Everyone in the living room. It's almost time for the presents.,0167,neutral,4,"00:10:01,893","00:10:04,851"
Toy,Sheriff,Shouldn't they be there by now? What's taking them so long?,0175,neutral,4,"00:10:51,317","00:10:53,774"
Toy,Sheriff,"Mission accomplished. Well done, men. Pack it up. We're goin' home.",0202,neutral,4,"00:12:40,260","00:12:44,048"
Toy,Sheriff,"Now, let's all be polite and give whatever it is up there",0242,neutral,4,"00:14:53,434","00:14:57,143"
Toy,Sheriff,Sorry. Howdy. My name is Woody.,0260,neutral,4,"00:16:12,263","00:16:14,720"
Toy,Sheriff,And this is Andy's room. That's all I wanted to say.,0261,neutral,4,"00:16:14,807","00:16:18,675"
Toy,Sheriff,I'm actually from a smaller company that was purchased in a leveraged buyout.,0294,neutral,4,"00:17:45,648","00:17:48,765"
Toy,Sheriff,"All right, that's enough!",0303,neutral,4,"00:18:08,879","00:18:10,164"
Toy,Sheriff,He's not a space ranger!,0311,angry,0,"00:18:32,194","00:18:34,230"
Toy,Sheriff,"He doesn't fight evil or, or shoot lasers or fly!",0312,surprise,6,"00:18:34,322","00:18:37,940"
Toy,Sheriff,"Ooh! Oh, impressive wingspan! Very good!",0314,others,7,"00:18:40,077","00:18:44,036"
Toy,Sheriff,You can't. Can.,0318,others,7,"00:18:55,843","00:18:56,878"
Toy,Sheriff,"Golly Bob howdy! Oh, shut up!",0330,neutral,4,"00:20:01,659","00:20:05,618"
Toy,Sheriff,"You know, in a couple of days,",0331,neutral,4,"00:20:05,705","00:20:06,765"
Toy,Sheriff,things j,0369,others,7,"00:22:15,876","00:22:17,707"
Toy,Sheriff,finally!,0370,neutral,4,"00:22:19,088","00:22:21,374"
Toy,Sheriff,"Look, I'm Woody! Howdy, howdy, howdy!",0372,angry,0,"00:22:24,552","00:22:27,339"
Toy,Sheriff,"Don't let it get to you, Woody.",0380,neutral,4,"00:22:48,742","00:22:50,949"
Toy,Sheriff,"Listen, light snack, you stay away from Andy.",0388,angry,0,"00:23:11,849","00:23:15,307"
Toy,Sheriff,Where's that bonding strip?,0391,angry,0,"00:23:20,816","00:23:23,353"
Toy,Sheriff,"And another thing,",0392,angry,0,"00:23:24,820","00:23:25,980"
Toy,Sheriff,"Oh-ho, okay! Ooh, well, so you wanna do it the hard way, huh?",0395,angry,0,"00:23:32,703","00:23:36,696"
Toy,Sheriff,My eyeballs could've been sucked from their sockets!,0399,others,7,"00:23:57,853","00:24:01,220"
Toy,Sheriff,You actually think you're the buzz lightyear?,0400,others,7,"00:24:02,107","00:24:06,350"
Toy,Sheriff,"You're mocking me, aren't you?",0403,fear,2,"00:24:13,369","00:24:14,700"
Toy,Sheriff,What's going on?,0418,neutral,4,"00:24:57,121","00:24:58,156"
Toy,Sheriff,Whoo! I could've stopped him.,0436,neutral,4,"00:25:53,010","00:25:55,877"
Toy,Sheriff,Just one? One toy?,0447,sad,5,"00:26:30,964","00:26:33,922"
Toy,Sheriff,Hmm.,0448,neutral,4,"00:26:35,677","00:26:37,338"
Toy,Sheriff,"Buzz! Oh, buzz! Buzz lightyear.",0452,others,7,"00:27:08,127","00:27:10,743"
Toy,Sheriff,What? Wait a minute.,0469,neutral,4,"00:28:13,775","00:28:15,606"
Toy,Sheriff,"Now, it was an accident, guys.",0472,neutral,4,"00:28:22,868","00:28:25,280"
Toy,Sheriff,"Yuk, yuk, yuk! Funny, mom.",0505,others,7,"00:30:26,825","00:30:28,861"
Toy,Sheriff,"Aw, great. How am I gonna convince those guys it was an accident?",0506,surprise,6,"00:30:28,910","00:30:33,370"
Toy,Sheriff,Buzz! Ha! You're alive!,0508,happy,3,"00:30:40,589","00:30:43,331"
Toy,Sheriff,"This is great! Oh, I'm saved! I'm saved.",0509,happy,3,"00:30:43,425","00:30:46,713"
Toy,Sheriff,and then you can tell everyone that this was all just a big mistake.,0511,neutral,4,"00:30:49,389","00:30:54,600"
Toy,Sheriff,You want a piece of me?,0518,neutral,4,"00:31:18,251","00:31:19,957"
Toy,Sheriff,Andy!,0523,neutral,4,"00:31:33,517","00:31:35,974"
Toy,Sheriff,Wh... doesn't he realize that I'm not there?,0524,surprise,6,"00:31:45,153","00:31:47,644"
Toy,Sheriff,I'm lost!,0525,sad,5,"00:31:47,989","00:31:51,322"
Toy,Sheriff,This is the perfect time to panic. I'm lost. Andy is gone.,0532,neutral,4,"00:32:32,826","00:32:36,318"
Toy,Sheriff,Because of you the security of this entire universe is in jeopardy!,0539,surprise,6,"00:32:49,968","00:32:52,960"
Toy,Sheriff,for delaying my rendezvous with star command!,0546,angry,0,"00:33:10,071","00:33:13,438"
Toy,Sheriff,You... are... a... toy!,0547,angry,0,"00:33:13,533","00:33:17,071"
Toy,Sheriff,You aren't the real buzz lightyear! You're a...,0548,angry,0,"00:33:17,162","00:33:19,369"
Toy,Sheriff,Do you know where cutting boulevard is?,0556,fear,2,"00:33:41,978","00:33:43,934"
Toy,Sheriff,I can't show my face in that room without buzz.,0558,others,7,"00:33:45,440","00:33:48,352"
Toy,Sheriff,once it jettisons its food supply? Uh-huh.,0566,happy,3,"00:34:14,678","00:34:17,090"
Toy,Sheriff,can I have some alien slime?,0610,angry,0,"00:37:12,188","00:37:13,678"
Toy,Sheriff,What's gotten into you? I was...,0627,angry,0,"00:38:14,209","00:38:15,540"
Toy,Sheriff,"Whatever she says, it's not true!",0672,fear,2,"00:41:02,168","00:41:04,784"
Toy,Sheriff,Locked.,0674,neutral,4,"00:41:24,065","00:41:26,272"
Toy,Sheriff,There's gotta be another way outta here.,0675,fear,2,"00:41:26,359","00:41:28,566"
Toy,Sheriff,"Hey, hi there, little fella.",0677,neutral,4,"00:41:52,635","00:41:55,092"
Toy,Sheriff,I've set my laser from stun to kill.,0684,others,7,"00:42:53,321","00:42:55,778"
Toy,Sheriff,It's not working. I recharged it before I left. It should be good for...,0715,others,7,"00:44:59,447","00:45:02,287"
Toy,Sheriff,"What is it, mom? Mom, where are you?",0784,others,7,"00:50:00,289","00:50:04,328"
Toy,Sheriff,All of it's gone. Bye-bye. Whoo-whoo. See ya.,0787,others,7,"00:50:10,257","00:50:13,124"
Toy,Sheriff,Marie antoinette and her little sister.,0791,happy,3,"00:50:21,143","00:50:24,306"
Toy,Sheriff,I think you've had enough tea for today.,0792,neutral,4,"00:50:26,190","00:50:28,522"
Toy,Sheriff,The apron is a bit much. Out the window!,0803,others,7,"00:50:59,223","00:51:02,056"
Toy,Sheriff,"Buzz, you're a genius!",0804,neutral,4,"00:51:02,142","00:51:03,427"
Toy,Sheriff,"Woody? Ha! We're gonna get outta here, buzz.",0816,neutral,4,"00:51:33,757","00:51:36,840"
Toy,Sheriff,"I knew you'd come back, Woody. What are you doin' over there?",0820,happy,3,"00:51:47,354","00:51:50,016"
Toy,Sheriff,"It's a long story, Bo. I'll explain later.",0821,happy,3,"00:51:50,107","00:51:52,564"
Toy,Sheriff,And now you wanna let him back over here?,0830,happy,3,"00:52:09,376","00:52:10,937"
Toy,Sheriff,"No! No, no, no, no, no! You got it... You got it all wrong, potato head.",0831,happy,3,"00:52:10,961","00:52:15,375"
Toy,Sheriff,He's lying. Buzz ain't there.,0839,neutral,4,"00:52:38,947","00:52:41,029"
Toy,Sheriff,"Oh! Hi, buzz!",0840,neutral,4,"00:52:41,617","00:52:43,824"
Toy,Sheriff,"Hey, look! It's buzz!",0843,happy,3,"00:52:50,834","00:52:52,699"
Toy,Sheriff,Something's screwy here.,0846,neutral,4,"00:52:59,176","00:53:00,382"
Toy,Sheriff,"So you see we're friends now, guys. Aren't we, buzz?",0847,neutral,4,"00:53:00,427","00:53:03,294"
Toy,Sheriff,You bet. Give me a hug.,0848,happy,3,"00:53:03,389","00:53:05,254"
Toy,Sheriff,What are you doin'?,0868,neutral,4,"00:54:15,794","00:54:17,580"
Toy,Sheriff,"Hey. Hey, they fixed you.",0869,neutral,4,"00:54:20,507","00:54:22,589"
Toy,Sheriff,We saw them eat those other toys.,0871,neutral,4,"00:54:27,765","00:54:30,347"
Toy,Sheriff,"Hey, no, no, wait, hey!",0874,surprise,6,"00:54:44,198","00:54:46,063"
Toy,Sheriff,Hey. Get over here and see if you can get this toolbox off me.,0908,sad,5,"00:57:35,160","00:57:39,028"
Toy,Sheriff,"Oh, come on, buzz, I...",0909,sad,5,"00:57:41,708","00:57:44,575"
Toy,Sheriff,"Why, sure you can, buzz. You can get me outta here.",0912,others,7,"00:57:53,762","00:57:56,629"
Toy,Sheriff,"I'm just a toy, a stupid, little, insignificant toy.",0918,neutral,4,"00:58:14,199","00:58:18,408"
Toy,Sheriff,"Whoa, hey, wait a minute.",0919,neutral,4,"00:58:18,453","00:58:19,738"
Toy,Sheriff,You've got wings. You glow in the dark. You talk!,0928,others,7,"00:58:45,439","00:58:48,977"
Toy,Sheriff,"As a matter of fact, you're too cool.",0931,sad,5,"00:58:59,077","00:59:01,944"
Toy,Sheriff,"I mean, I mean, what chance does a toy like me have",0932,sad,5,"00:59:02,539","00:59:05,781"
Toy,Sheriff,against a buzz lightyear action figure?,0933,sad,5,"00:59:05,834","00:59:09,167"
Toy,Sheriff,when he's got you?,0937,neutral,4,"00:59:18,805","00:59:21,512"
Toy,Sheriff,You should get outta here while you can.,0940,neutral,4,"00:59:51,922","00:59:54,834"
Toy,Sheriff,Now let's get you out of this thing.,0943,neutral,4,"01:00:11,358","01:00:13,314"
Toy,Sheriff,"Down, down!",0959,neutral,4,"01:01:32,731","01:01:34,437"
Toy,Sheriff,"Okay, what do I do? Come on, Woody. Think.",0960,others,7,"01:01:35,108","01:01:37,224"
Toy,Sheriff,Guys!,0961,others,7,"01:01:40,614","01:01:41,614"
Toy,Sheriff,"No, no, no, no! Wait! Wait. Listen, please.",0962,others,7,"01:01:43,283","01:01:45,899"
Toy,Sheriff,"There's a good toy down there, and he's gonna be blown to bits in a few minutes.",0963,neutral,4,"01:01:45,952","01:01:50,491"
Toy,Sheriff,All because of me. We gotta save him.,0964,neutral,4,"01:01:50,582","01:01:54,120"
Toy,Sheriff,"And, uh... but I need your help.",0965,neutral,4,"01:01:54,211","01:01:56,918"
Toy,Sheriff,Please. He's my friend.,0966,sad,5,"01:02:04,179","01:02:07,012"
Toy,Sheriff,"Thank you. Okay, I think I know what to do.",0968,neutral,4,"01:02:23,657","01:02:27,320"
Toy,Sheriff,We're gonna have to break a few rules.,0969,neutral,4,"01:02:27,410","01:02:29,492"
Toy,Sheriff,Okay. Let's move!,0977,neutral,4,"01:03:01,903","01:03:05,395"
Toy,Sheriff,Wind the frog.,0978,neutral,4,"01:03:26,261","01:03:27,421"
Toy,Sheriff,Countdown will commence momentarily.,0991,neutral,4,"01:05:01,147","01:05:02,853"
Toy,Sheriff,Shh! What?,0995,neutral,4,"01:05:11,658","01:05:13,398"
Toy,Sheriff,Aaah! Ouch!,1101,neutral,4,"01:12:56,330","01:12:58,946"
Toy,Sheriff,Woody! The rocket!,1103,neutral,4,"01:13:15,600","01:13:17,465"
Toy,Sheriff,"Thank you, sid!",1105,fear,2,"01:13:20,104","01:13:22,015"
Toy,Sheriff,"No! No, no! No!",1106,sad,5,"01:13:29,155","01:13:31,271"
Toy,Sheriff,no!,1109,sad,5,"01:13:38,789","01:13:40,575"
Toy,Sheriff,Aaah!,1121,happy,3,"01:14:50,861","01:14:52,476"
Toy,Sheriff,Ha-ha-hal,1124,happy,3,"01:15:03,165","01:15:04,450"
